topic_id,task,primary_type,type_flags,present_cells,absent_cells,present_partial_mean,absent_partial_mean,partial_delta_present_minus_absent,present_solve_rate,absent_solve_rate,solve_delta_present_minus_absent,representative_text
actionlint-action-pinning-lint-topic-068,actionlint-action-pinning-lint,test_failure,code_structure;implementation_state;test_failure,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"completed: Created rule_action_pinning_test.go with TestRuleActionPinning (checks reusable workflow error, local/docker/expression-name skips, dynamic ref detection) and TestRuleActionPinningAllowDeny (checks case-insensitive allowed-owners and denied-actions precedence). Replaced custom Contains helper with strings.Contains."
actionlint-action-pinning-lint-topic-069,actionlint-action-pinning-lint,test_failure,task_requirement;test_failure,5,37,1.0,0.9974324324324323,0.002567567567567708,1.0,0.918918918918919,0.08108108108108103,User requested error suggestions for popular actions to reference the specific known version from known-actions data.
actionlint-action-pinning-lint-topic-070,actionlint-action-pinning-lint,implementation_state,code_structure;implementation_state,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"Assistant inspected implementation points for the requested rule in config.go, rule.go, ast.go, rule_action.go, and linter.go; ripgrep was unavailable in the environment so grep was used instead."
actionlint-action-pinning-lint-topic-071,actionlint-action-pinning-lint,implementation_state,implementation_state,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,Repository state before work: branch was main and working tree was clean.
actionlint-action-pinning-lint-topic-072,actionlint-action-pinning-lint,self_reported_completion,code_structure;implementation_state;self_reported_completion,4,38,1.0,0.9975,0.0024999999999999467,1.0,0.9210526315789473,0.07894736842105265,"Agent inspected `config.go`, `rule.go`, and `rule_action.go` to understand config parsing, rule base behavior, and existing action `uses:` validation."
actionlint-action-pinning-lint-topic-073,actionlint-action-pinning-lint,test_failure,implementation_state;self_reported_completion;test_failure,2,40,1.0,0.997625,0.002375000000000016,1.0,0.925,0.07499999999999996,"Agent attempted to use `rg` to search the repository, but the command failed because `rg` is not installed; the agent used `grep -R` instead to locate rule constructors and visitor methods."
actionlint-action-pinning-lint-topic-074,actionlint-action-pinning-lint,self_reported_completion,code_structure;self_reported_completion,2,40,1.0,0.997625,0.002375000000000016,1.0,0.925,0.07499999999999996,"Agent fell back to grep and located relevant integration points including CLI flag parsing in command.go, rule registration and SetConfig usage in linter.go, and path-based config filtering in config.go."
actionlint-action-pinning-lint-topic-075,actionlint-action-pinning-lint,self_reported_completion,code_structure;implementation_state;self_reported_completion,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"Agent inspected linter.go and ast.go to locate how rules are instantiated and configured, confirming that Linter builds a rules slice, applies SetConfig to each rule, and that step-level uses refs are stored on ExecAction.Uses while job-level reusable workflow refs are stored on Job.WorkflowCall.Uses."
actionlint-action-pinning-lint-topic-076,actionlint-action-pinning-lint,self_reported_completion,code_structure;implementation_state;self_reported_completion,2,40,1.0,0.997625,0.002375000000000016,1.0,0.925,0.07499999999999996,"Agent inspected linter integration points in linter.go, rule.go, command.go, and ast.go to locate where rules are registered, how rule config is injected, where CLI flags are defined, and how action uses strings expose expression detection."
actionlint-action-pinning-lint-topic-077,actionlint-action-pinning-lint,test_failure,code_structure;implementation_state;test_failure,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"Unresolved blocker: linter.go integration is incomplete because edits to wire LinterOptions.ActionPinningLevel, store parsed override state on Linter, and register NewRuleActionPinning in the default rules list failed with exact-match edit errors."
actionlint-action-pinning-lint-topic-078,actionlint-action-pinning-lint,implementation_state,code_structure;implementation_state;self_reported_completion,4,38,1.0,0.9974999999999998,0.0025000000000001688,1.0,0.9210526315789473,0.07894736842105265,"Assistant surveyed the codebase for implementation points, including config.go, rule.go, ast.go, and rule wiring in linter.go, and identified that step actions use ExecAction.Uses and reusable workflows use WorkflowCall.Uses in the AST."
actionlint-action-pinning-lint-topic-079,actionlint-action-pinning-lint,implementation_state,implementation_state,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,Assistant confirmed the repository started on branch `main` with a clean working tree and discovered the environment lacks `rg` (`/bin/bash: line 1: rg: command not found`).
actionlint-action-pinning-lint-topic-080,actionlint-action-pinning-lint,implementation_state,code_structure;implementation_state;task_requirement,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"Assistant inspected command.go and confirmed actionlint CLI flags are defined in Command.Main, indicating the new action-pinning CLI override should be wired there."
actionlint-action-pinning-lint-topic-081,actionlint-action-pinning-lint,code_structure,code_structure,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"Assistant began implementing the new action-pinning rule in rule_action_pinning.go with config-driven allow/deny matching, pinning-level checks, dynamic-ref errors, reusable workflow support, and suggestions sourced from PopularActions."
actionlint-action-pinning-lint-topic-082,actionlint-action-pinning-lint,test_failure,task_requirement;test_failure,3,39,1.0,0.9975641025641026,0.0024358974358974494,1.0,0.9230769230769231,0.07692307692307687,User specified action-pinning error messages should distinguish reusable workflows from step actions.
actionlint-action-pinning-lint-topic-083,actionlint-action-pinning-lint,task_requirement,task_requirement,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"User specified that action-pinning should default to semver, allow null to disable, and treat an empty action-pinning object as enabling the rule with defaults."
actionlint-action-pinning-lint-topic-084,actionlint-action-pinning-lint,task_requirement,task_requirement,2,40,1.0,0.997625,0.002375000000000016,1.0,0.925,0.07499999999999996,"User specified that global and per-path allow and deny lists merge by union across matching configurations, with denials taking precedence so denied entries still undergo pinning checks instead of being unconditionally blocked."
actionlint-action-pinning-lint-topic-085,actionlint-action-pinning-lint,self_reported_completion,code_structure;self_reported_completion,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"Agent inspected config.go, rule_action.go, rule.go, popular_actions.go, and ast.go to locate existing config and action/workflow AST structures relevant to the new rule."
actionlint-action-pinning-lint-topic-086,actionlint-action-pinning-lint,self_reported_completion,code_structure;self_reported_completion,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"Agent inspected ast.go, command.go, and linter.go to locate String, Exec, config loading, and command-line flag wiring for the new action-pinning rule."
actionlint-action-pinning-lint-topic-087,actionlint-action-pinning-lint,self_reported_completion,implementation_state;self_reported_completion,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,Agent added ConfigForPath and mergeActionPinningConfigs so global and per-path action-pinning settings are merged before rules receive config.
actionlint-action-pinning-lint-topic-088,actionlint-action-pinning-lint,task_requirement,task_requirement,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"User specified config merging behavior for allowed-owners, allowed-actions, denied-owners, and denied-actions: global and per-path lists merge by union, and denials take precedence over allowances."
actionlint-action-pinning-lint-topic-089,actionlint-action-pinning-lint,test_failure,task_requirement;test_failure,2,40,1.0,0.997625,0.002375000000000016,1.0,0.925,0.07499999999999996,"User requested distinct error messages for reusable workflows versus step actions, plus suggestions for popular known-actions entries to reference the specific known version."
actionlint-action-pinning-lint-topic-090,actionlint-action-pinning-lint,task_requirement,task_requirement,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,"User requested validation to reject invalid levels, owners with slashes, and malformed owner/repo entries in both allowed and denied lists."
actionlint-action-pinning-lint-topic-091,actionlint-action-pinning-lint,self_reported_completion,code_structure;implementation_state;self_reported_completion,3,39,1.0,0.9975641025641026,0.0024358974358974494,1.0,0.9230769230769231,0.07692307692307687,"Agent inspected config.go and found Config currently supports self-hosted-runner, config-variables, and paths with per-path ignore patterns, but no action-pinning section yet."
actionlint-action-pinning-lint-topic-092,actionlint-action-pinning-lint,self_reported_completion,code_structure;implementation_state;self_reported_completion,2,40,1.0,0.997625,0.002375000000000016,1.0,0.925,0.07499999999999996,Agent inspected linter.go and confirmed the rule registration list currently includes RuleAction and RuleWorkflowCall but no action-pinning rule yet.
actionlint-action-pinning-lint-topic-093,actionlint-action-pinning-lint,self_reported_completion,code_structure;implementation_state;self_reported_completion,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,Agent inspected cmd/actionlint/main.go and confirmed it simply constructs actionlint.Command with stdin/stdout/stderr and calls Main(os.Args).
actionlint-action-pinning-lint-topic-094,actionlint-action-pinning-lint,self_reported_completion,code_structure;implementation_state;self_reported_completion;test_failure,6,36,0.985,0.9998611111111112,-0.014861111111111214,0.6666666666666666,0.9722222222222222,-0.3055555555555556,Modified config.go to add ActionPinning *ActionPinningConfig to both Config and PathConfig and to validate global and per-path action-pinning sections during config parsing.
actionlint-action-pinning-lint-topic-095,actionlint-action-pinning-lint,self_reported_completion,implementation_state;self_reported_completion,1,41,1.0,0.9976829268292683,0.0023170731707317094,1.0,0.926829268292683,0.07317073170731703,Agent wired a new action-pinning level override into LinterOptions and linter setup so invalid override levels are rejected before config loading.
