direction,source_config,target_config,task,rep,observation_id,doc_id,nearest_similarity,is_unique_lt_threshold,is_environment_tooling_note,primary_type,type_flags,relevance,token_count,content,nearest_doc_id,nearest_rep,nearest_primary_type,nearest_content
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,a85d4852ce9d,88bf1c72a5e8141f44699984fdd53c52,0.7047840356826782,True,False,code_structure,code_structure,high,85,"Surveyed codebase: RuleAction struct is in rule_action.go with VisitStep method handling ExecAction steps, and methods checkRepoAction/checkLocalAction/checkDockerAction. Config struct is in config.go with PathConfig and Paths map; it currently has self-hosted-runner, config-variables, and paths fields but no action-pinning section yet.",5753f02fe0eb3a5f2d699210463f9c18,2,self_reported_completion,"Agent added RuleActionPinning in rule_action_pinning.go to check step action uses and reusable workflow calls, with exemptions for allowed owners/actions and version checks for major-minor, semver, and commit-sha refs."
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,71dec7c22080,048a70727d8e46958914464ee3a8f046,0.5186432600021362,True,False,test_failure,code_structure;test_failure,medium,60,"RuleBase in rule.go provides Error/Errorf methods and embeds name, desc, errs, config. NewRuleBase(name, desc) constructor. The Rule interface requires Errs(), Name(), Description(), EnableDebug, SetConfig, Config methods plus Pass methods.",0d1750c5a7a5b6cf2250adca0ff488fd,2,self_reported_completion,"Agent inspected config.go, rule_action.go, rule.go, popular_actions.go, and ast.go to locate existing config and action/workflow AST structures relevant to the new rule."
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,fbdd162d901f,fa1d978fd6ce7256d3bb455cf5f63680,0.6947171688079834,True,False,code_structure,code_structure,medium,56,"In linter.go around line 558-585, rules are instantiated including NewRuleAction(localActions) at line 564 and NewRuleWorkflowCall at line 569. CLI flags are defined in command.go starting at line 134 using flag.NewFlagSet.",909b2f6fc33576211beca6a2784cd476,2,self_reported_completion,"Agent inspected ast.go, command.go, and linter.go to locate String, Exec, config loading, and command-line flag wiring for the new action-pinning rule."
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,85ead95f2cea,09c49f30804b5006122390cf16b8b782,0.76009202003479,True,False,implementation_state,code_structure;implementation_state,medium,57,AST survey: ExecAction struct (ast.go ~line 455) has Uses *String field for step-level actions. WorkflowCall struct (ast.go ~line 849) has Uses *String field for job-level reusable workflows. Job struct is at ast.go line 876.,9ccf2c12cdd66cf600244f4324d34a15,2,self_reported_completion,"Agent found that step action uses are represented by ExecAction.Uses and reusable workflow calls by WorkflowCall.Uses in ast.go, and that current rule registration in linter.go already includes NewRuleAction and NewRuleWorkflowCall."
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,21955aff521b,1316db7302230883d0c3670ed1f3891a,0.48627933859825134,True,False,code_structure,code_structure,low,48,"Pass interface in pass.go defines VisitStep, VisitJobPre, VisitJobPost, VisitWorkflowPre, VisitWorkflowPost callbacks. Visitor traverses workflow tree depth-first: Workflow -> Jobs -> Steps.",9ccf2c12cdd66cf600244f4324d34a15,2,self_reported_completion,"Agent found that step action uses are represented by ExecAction.Uses and reusable workflow calls by WorkflowCall.Uses in ast.go, and that current rule registration in linter.go already includes NewRuleAction and NewRuleWorkflowCall."
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,0c76398bb561,3ecbf40bb45d4e7fcd89a583f9fa35db,0.6189124584197998,True,False,implementation_state,code_structure;implementation_state,medium,80,Surveyed expression detection utilities: ContainsExpression(s string) and (*String).ContainsExpression() check for ${{ }} placeholders in ast.go. (*String).IsExpressionAssigned() checks for a single expression. rule_action.go VisitStep already uses e.Uses.ContainsExpression() at line 324 to skip expression-based uses.,9ccf2c12cdd66cf600244f4324d34a15,2,self_reported_completion,"Agent found that step action uses are represented by ExecAction.Uses and reusable workflow calls by WorkflowCall.Uses in ast.go, and that current rule registration in linter.go already includes NewRuleAction and NewRuleWorkflowCall."
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,3aa1a33a2687,cddb343fa3ea7f86c5c6b78c64ba68e3,0.6526808142662048,True,False,implementation_state,code_structure;implementation_state,medium,82,"Surveyed linter.go Lint method (offset ~530-645): config is loaded from defaultConfig or project.Config(); rules slice is built with NewRuleAction(localActions) and NewRuleWorkflowCall(path, localReusableWorkflows); each rule gets r.SetConfig(cfg); errors collected via rule.Errs(); final filtering uses cfg.PathConfigs(path).",0d1750c5a7a5b6cf2250adca0ff488fd,2,self_reported_completion,"Agent inspected config.go, rule_action.go, rule.go, popular_actions.go, and ast.go to locate existing config and action/workflow AST structures relevant to the new rule."
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,177e1f27d77b,1e74394d39b67f7accc3b9900c9833a3,0.5246326923370361,True,False,code_structure,code_structure,low,39,"Surveyed popular_actions.go: PopularActions is a generated map[string]*ActionMetadata keyed by full specs like '8398a7/action-slack@v3', marked DO NOT EDIT.",a3e372d126fb75033cc38d882017dba8,1,test_failure,User requested error suggestions for popular actions to reference the specific known version from known-actions data.
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,f40a21fc0f55,d5415f4be7e6ce2c8247e726645ad1be,0.8641550540924072,False,False,implementation_state,code_structure;implementation_state,high,76,"completed: Added ActionPinningConfig struct (Level, AllowedOwners, AllowedActions, DeniedOwners, DeniedActions fields) and ActionPinning pointer field to both PathConfig and top-level Config in config.go. Added validateActionPinningConfig call in config validation for both global and per-path configs.",d89d8a63ae93d47188a3cc0b8b983e2d,1,other,"Config parsing was extended with action-pinning support at both global and per-path levels, including validation of pinning level values, owner strings without slashes, and owner/repo entries in allow and deny lists."
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,df1efe4e6cae,05065c1881fdbb7d22b05663e24eb017,0.771375298500061,True,False,implementation_state,code_structure;implementation_state,high,101,"completed: Created rule_action_pinning.go implementing RuleActionPinning with NewRuleActionPinning(path, overrideLevel), VisitStep for step actions, VisitJobPre for reusable workflows, merged() config merging logic, check() method with skip logic for './' and 'docker://' refs, expression detection, allow/deny matching, ref validation against pinning level regexes, and PopularActions-based suggestions.",6f1058b12f231abaee8511488541a742,1,implementation_state,User requested a new lint rule named action-pinning to enforce pinned versions for step-level actions and job-level reusable workflow uses references.
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,e141621a884d,13c4817483acf3cd853041cccf1b641b,0.8736555576324463,False,False,implementation_state,code_structure;implementation_state,medium,65,completed: Added ActionPinningLevel string field to LinterOptions struct and actionPinningLevel field to linter struct in linter.go. Wired opts.ActionPinningLevel into linter struct and added validation of the level in NewLinter using parseActionPinningLevel.,ced9b5d8aaac59450cec10f4658c341a,2,self_reported_completion,"Agent added the -action-pinning-level CLI flag, wired LinterOptions to carry the override, and registered NewRuleActionPinning in the default rule set."
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,5c9e511ad124,d4be4c6661d0be13fec9116809a14ef3,0.7668615579605103,True,False,implementation_state,code_structure;implementation_state,medium,30,completed: Added '-action-pinning-level' CLI flag in command.go using flags.StringVar bound to opts.ActionPinningLevel.,0d9af43ff2ef1c3006f45dbfdd0df0ff,2,task_requirement,"User asked that the -action-pinning-level CLI flag override only the pinning level, enable the rule if needed, and leave allow/deny lists unchanged."
observational-memory-glm52-off -> observational-memory-gpt54mini-low,observational-memory-glm52-off,observational-memory-gpt54mini-low,actionlint-action-pinning-lint,2,fd97829980fb,5941e975f7b8c8fbe4caecc0eeb2d119,0.8522228002548218,False,False,test_failure,implementation_state;test_failure,high,89,"First test run failed: TestLinterFormatErrorMessageInSARIF broke because NewRuleActionPinning was unconditionally added to the rules slice, adding an 'action-pinning' rule to SARIF output. Fix: made the rule conditionally appended only when actionPinningLevel is set or config/per-path action-pinning is enabled, and added pathActionPinningEnabled helper.",b89a2e93a519bc8def457d6e02d86edd,2,test_failure,go test ./... failed in TestLinterFormatErrorMessageInSARIF because the SARIF golden output now contains the new action-pinning rule entry and no longer matches the expected fixture.
